302169,2001,TD45,57400,0.79675292,0.777422104,25.3974642,212.4324062,30.2844295,85.0160427,0.1773,1.42,0.71,19.90,0.027323,20,ATE,302169,2001,TD45
5879,Almeria,57400,1.62473408,0.289286447,21.5756668,355.6826736,145.8746276,200.0662327,1.1547,2.09,2.07,17.40,0.167775,24,AMO,5879,Almeria
435730,2008,UK90,57400,2.00376918,0.371178190,34.6535456,91.3932400,48.8370757,136.6325249,1.2600,2.75,2.84,18.90,0.561770,19,AMO,435730,2008,UK90
380524,2004,GY,57400,1.44816558,0.218081630,23.4363642,182.8586186,50.8868374,251.3080201,1.1323,1.76,1.74,20.10,0.121499,27,AMO,380524,2004,GY
66272,1999,JW6,57400,1.50753355,0.143274437,51.3132768,68.4715977,66.3994482,79.3307609,1.2915,1.72,1.85,17.10,0.409182,65,AMO,66272,1999,JW6
138947,2001,BA40,57400,1.11896101,0.253756408,12.8448723,359.9964811,270.9140476,113.0098911,0.8350,1.40,1.18,18.70,0.182442,101,APO,138947,2001,BA40
455322,2002,NX18,57400,2.60467239,0.593822566,3.0112619,221.6377241,164.7433705,50.1621381,1.0580,4.15,4.20,17.20,0.069109,33,AMO,455322,2002,NX18
90373,2003,SZ219,57400,1.62686395,0.204488999,9.8728644,218.6035937,189.4445226,316.8393989,1.2942,1.96,2.08,18.60,0.316524,72,AMO,90373,2003,SZ219
285540,2000,GU127,57400,2.10472390,0.726969405,8.4886991,138.8226957,171.9778186,30.3051280,0.5747,3.63,3.05,18.50,0.108556,42,APO,285540,2000,GU127
189263,2005,CA,57400,2.72676030,0.588975473,16.7542302,203.9765752,202.1112081,189.1765807,1.1208,4.33,4.50,15.60,0.147493,51,AMO,189263,2005,CA
423747,2006,CX,57400,1.71386313,0.296224180,28.9632602,160.8979588,354.8240581,145.8896494,1.2062,2.22,2.24,18.90,0.224809,56,AMO,423747,2006,CX
27031,1998,RO4,57400,2.14007087,0.425500670,5.3507619,111.7126943,191.9300964,215.1354179,1.2295,3.05,3.13,17.90,0.233294,51,AMO,27031,1998,RO4
386298,2008,SR7,57400,1.32219617,0.192293816,15.3153319,296.8776172,324.5595917,8.1495246,1.0679,1.58,1.52,20.00,0.133682,44,AMO,386298,2008,SR7
337252,2000,SD8,57400,1.12897160,0.313659765,6.5476170,211.5945601,19.1247523,5.9576580,0.7749,1.48,1.20,20.70,0.086582,30,APO,337252,2000,SD8
136770,1996,PC1,57400,1.83870858,0.451905316,25.1140716,45.8308099,326.2984689,262.2519852,1.0078,2.67,2.49,20.40,0.087029,17,APO,136770,1996,PC1
136773,1996,TR6,57400,1.58479403,0.180247583,22.1008726,117.6532861,196.3116458,293.4196566,1.2991,1.87,2.00,18.60,0.378620,52,AMO,136773,1996,TR6
267720,2003,CA,57400,1.37915886,0.719701715,21.1699319,234.6801264,126.2873154,38.6715940,0.3866,2.37,1.62,18.90,0.049782,53,APO,267720,2003,CA
449074,2012,FR62,57400,1.66204523,0.262493200,39.5249459,274.4150993,206.8148834,335.9477492,1.2258,2.10,2.14,19.20,0.466180,53,AMO,449074,2012,FR62
441103,2007,SP6,57400,2.56238850,0.546391580,13.9524026,330.4493258,68.7575602,3.5755795,1.1623,3.96,4.10,18.10,0.197537,79,AMO,441103,2007,SP6
313276,2002,AX1,57400,0.87992630,0.541723746,33.0042061,25.3484875,294.7122823,90.9855322,0.4032,1.36,0.83,19.70,0.159782,39,ATE,313276,2002,AX1
267729,2003,FC5,57400,1.91677070,0.608962168,5.8257208,270.6746150,189.2413998,316.7268867,0.7495,3.08,2.65,18.30,0.033768,73,APO,267729,2003,FC5
337248,2000,RH60,57400,0.82590574,0.551364354,19.6471775,354.3851435,177.8938705,334.2268571,0.3705,1.28,0.75,20.00,0.175488,73,ATE,337248,2000,RH60
416151,2002,RQ25,57400,1.11148263,0.306308021,4.5760748,225.6427423,10.5337110,223.8990373,0.7710,1.45,1.17,20.60,0.050322,69,APO,416151,2002,RQ25
463380,2013,BY45,57400,2.11405599,0.406666657,28.6769034,330.7165306,132.1057666,3.5718749,1.2543,2.97,3.07,19.00,0.304468,41,AMO,463380,2013,BY45
53789,2000,ED104,57400,1.37062433,0.268980780,40.7881331,218.3161497,190.0442752,71.3702084,1.0020,1.74,1.60,17.30,0.047306,117,APO,53789,2000,ED104
349219,2007,SV11,57400,1.73437172,0.493632117,32.2201248,23.7040183,292.2575648,235.3508594,0.8782,2.59,2.28,18.20,0.110997,31,APO,349219,2007,SV11
453563,2010,BB,57400,0.82023656,0.277393005,10.0358615,28.9353529,279.8419776,155.9758462,0.5927,1.05,0.74,20.20,0.011232,52,ATE,453563,2010,BB
433953,1997,XR2,57400,1.07676453,0.201223924,7.1730413,84.6843801,250.7845972,146.5508461,0.8601,1.29,1.12,20.90,0.000517,37,APO,433953,1997,XR2
4581,Asclepius,56646,1.02239476,0.357063115,4.9190715,255.3007795,180.3003542,42.9525897,0.6573,1.39,1.03,20.70,0.003352,53,APO,4581,Asclepius
431775,2008,JO24,57400,1.80015443,0.290973630,26.6603152,142.9125084,132.8501009,58.1751191,1.2764,2.32,2.42,18.90,0.305136,25,AMO,431775,2008,JO24
431776,2008,JQ24,57400,2.28044641,0.431050603,9.5909468,238.1983578,87.8656924,25.9244651,1.2975,3.26,3.44,17.90,0.321572,29,AMO,431776,2008,JQ24
391211,2006,HZ51,57400,1.89713535,0.450104620,12.4138165,193.3317132,84.3150165,220.2981788,1.0432,2.75,2.61,18.50,0.033195,46,AMO,391211,2006,HZ51
